time,price_ref,mid,bid,ask,inventory,cash,equity,reason
2025-08-24 04:04:00,115142.0,115159.14499999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:05:00,115144.01,115149.59,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:06:00,115155.4,115149.7,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:07:00,115178.03,115166.715,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:08:00,115206.14,115192.08,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:09:00,115191.82,115169.05,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:10:00,115209.14,115207.45,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:11:00,115218.51,115211.155,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:12:00,115259.98,115239.25,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:13:00,115282.08,115271.03,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:14:00,115217.39,115249.735,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:15:00,115195.59,115217.32,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:16:00,115192.17,115189.235,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:17:00,115246.13,115219.155,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:18:00,115247.13,115246.63500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:19:00,115260.0,115247.95,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:20:00,115283.2,115271.6,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:21:00,115225.25,115254.225,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:22:00,115225.6,115247.81,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:23:00,115231.19,115228.39499999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:24:00,115254.94,115243.065,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:25:00,115229.53,115235.515,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:26:00,115241.38,115235.955,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:27:00,115250.68,115246.035,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:28:00,115223.25,115236.965,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:29:00,115229.56,115220.255,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:30:00,115153.73,115191.63500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:31:00,115089.51,115121.61499999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:32:00,115160.58,115125.86,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:33:00,115150.37,115166.83499999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:34:00,115150.38,115150.375,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:35:00,115163.41,115156.89499999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:36:00,115163.41,115168.245,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:37:00,115163.41,115163.41500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:38:00,115123.66,115143.535,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:39:00,115103.6,115113.63500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:40:00,115115.06,115109.335,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:41:00,115102.14,115103.13500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:42:00,115123.66,115112.905,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:43:00,115123.66,115123.66500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:44:00,115123.66,115123.66500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:45:00,115138.33,115131.0,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:46:00,115140.83,115143.985,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:47:00,115096.76,115118.795,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:48:00,115112.08,115104.42499999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:49:00,115108.28,115110.18,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:50:00,115130.34,115119.31,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:51:00,115122.21,115126.275,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:52:00,115102.61,115112.41,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:53:00,115102.62,115102.61499999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:54:00,115102.61,115102.61499999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:55:00,115102.6,115102.61,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:56:00,115095.42,115098.3,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:57:00,115095.42,115095.42499999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:58:00,115095.42,115095.42499999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 04:59:00,115174.3,115134.86499999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:00:00,115115.11,115144.70000000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:01:00,115134.88,115121.785,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:02:00,115151.27,115148.77,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:03:00,115165.49,115152.555,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:04:00,115176.29,115170.885,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:05:00,115142.1,115159.195,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:06:00,115153.54,115147.82500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:07:00,115135.04,115144.295,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:08:00,115179.99,115150.5,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:09:00,115170.09,115175.04000000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:10:00,115195.22,115188.315,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:11:00,115195.22,115195.225,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:12:00,115183.09,115189.16,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:13:00,115169.78,115176.43,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:14:00,115137.93,115153.855,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:15:00,115161.99,115145.995,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:16:00,115125.51,115143.75,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:17:00,115139.66,115137.0,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:18:00,115114.31,115131.995,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:19:00,115132.53,115119.675,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:20:00,115117.0,115137.02,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:21:00,115105.7,115111.345,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:22:00,115105.7,115105.695,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:23:00,115105.7,115105.695,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:24:00,115105.69,115105.695,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:25:00,115105.69,115105.695,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:26:00,115075.64,115090.67,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:27:00,115076.94,115076.29000000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:28:00,115076.94,115076.935,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:29:00,115076.94,115076.935,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:30:00,115055.05,115065.98999999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:31:00,115042.44,115048.745,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:32:00,115034.3,115038.375,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:33:00,115012.04,115023.16500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:34:00,114983.22,114997.63,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:35:00,114963.32,114969.95,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:36:00,114952.69,114959.7,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:37:00,114962.4,114966.18,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:38:00,114930.66,114949.325,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:39:00,114949.23,114941.4,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:40:00,114980.12,114964.67,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:41:00,115005.11,114993.95,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:42:00,115005.0,115002.72,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:43:00,114961.83,114983.41500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:44:00,114961.84,114961.83499999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:45:00,114939.56,114950.7,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:46:00,114932.06,114935.815,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:47:00,114932.06,114932.065,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:48:00,114982.85,114957.455,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:49:00,114981.16,114994.44,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:50:00,114960.8,114970.98,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:51:00,114960.8,114960.795,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:52:00,114943.06,114951.93,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:53:00,114969.4,114956.23,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:54:00,114969.39,114969.39499999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:55:00,114969.4,114969.39499999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:56:00,114969.39,114969.39499999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:57:00,115000.0,114984.695,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:58:00,115014.4,115007.195,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 05:59:00,114996.01,115005.2,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:00:00,114998.01,115002.685,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:01:00,114995.96,114996.98,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:02:00,114995.95,114995.955,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:03:00,114969.15,114982.545,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:04:00,114961.21,114965.18,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:05:00,114931.0,114946.11,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:06:00,114945.85,114922.93,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:07:00,114924.36,114935.11,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:08:00,114924.86,114914.805,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:09:00,114939.3,114932.07500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:10:00,114939.3,114939.295,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:11:00,114939.3,114939.295,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:12:00,114951.09,114945.19,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:13:00,114949.1,114950.095,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:14:00,114949.1,114949.10500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:15:00,114900.01,114924.56,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:16:00,114888.89,114894.455,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:17:00,114902.01,114898.88500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:18:00,114896.47,114899.715,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:19:00,114878.71,114887.595,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:20:00,114906.0,114891.6,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:21:00,114886.11,114899.995,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:22:00,114875.58,114880.85,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:23:00,114862.19,114868.89,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:24:00,114913.02,114887.61499999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:25:00,114975.82,114950.83,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:26:00,115062.77,115019.29500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:27:00,115050.44,115056.60500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:28:00,115031.09,115040.765,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:29:00,115012.28,115021.69,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:30:00,115006.88,115013.44,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:31:00,115016.89,114992.26000000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:32:00,114996.74,115011.625,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:33:00,114939.54,114973.765,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:34:00,114939.54,114939.535,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:35:00,114932.21,114935.875,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:36:00,114993.76,114962.985,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:37:00,115017.64,115005.7,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:38:00,114972.29,114994.965,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:39:00,114999.99,114986.14,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:40:00,115038.03,115019.01000000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:41:00,115038.02,115038.025,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:42:00,115000.86,115019.445,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:43:00,115014.48,115007.245,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:44:00,115013.88,115014.185,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:45:00,114976.73,114995.31,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:46:00,114971.77,114977.88500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:47:00,114952.24,114962.01000000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:48:00,114952.25,114952.245,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:49:00,114913.25,114932.18,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:50:00,114924.19,114926.58,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:51:00,114868.19,114896.195,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:52:00,114868.2,114868.195,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:53:00,114877.2,114875.095,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:54:00,114855.78,114866.48999999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:55:00,114886.78,114868.89,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:56:00,114870.15,114878.45999999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:57:00,114846.14,114858.14499999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:58:00,114870.93,114858.54000000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 06:59:00,114862.4,114868.985,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:00:00,114888.01,114874.425,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:01:00,114869.63,114873.68,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:02:00,114878.65,114878.82500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:03:00,114902.01,114890.61,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:04:00,114935.27,114918.64,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:05:00,114954.78,114951.535,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:06:00,114954.77,114961.435,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:07:00,114954.74,114954.76000000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:08:00,114948.02,114951.38,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:09:00,114930.82,114939.41500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:10:00,114900.4,114915.60500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:11:00,114909.99,114905.195,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:12:00,114910.0,114909.995,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:13:00,114929.89,114919.94,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:14:00,114951.51,114940.7,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:15:00,114970.75,114961.13,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:16:00,114959.35,114965.04999999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:17:00,114903.48,114931.41,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:18:00,114900.0,114904.0,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:19:00,114873.83,114886.92,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:20:00,114900.0,114886.91500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:21:00,114928.8,114914.4,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:22:00,114928.81,114928.805,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:23:00,114969.86,114949.33,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:24:00,114964.44,114967.14499999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:25:00,114927.16,114945.8,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:26:00,114969.89,114948.53,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:27:00,114981.16,114975.53,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:28:00,114981.17,114981.16500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:29:00,115040.0,115010.58,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:30:00,115112.35,115076.17000000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:31:00,115101.91,115113.38,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:32:00,115000.0,115050.955,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:33:00,114961.55,114980.78,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:34:00,114950.01,114960.43,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:35:00,114988.69,114979.73999999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:36:00,115007.0,114997.845,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:37:00,115046.9,115027.16500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:38:00,115046.91,115046.905,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:39:00,115060.0,115053.45,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:40:00,115051.92,115055.955,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:41:00,115035.2,115043.56,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:42:00,115007.48,115021.34,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:43:00,115000.0,115003.73999999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:44:00,115000.0,115000.005,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:45:00,115000.01,115000.005,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:46:00,115000.01,115000.005,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:47:00,115000.01,115000.005,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:48:00,115000.0,115000.005,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:49:00,115000.0,115000.005,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:50:00,114949.83,114974.91500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:51:00,114949.83,114949.82500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:52:00,114949.83,114949.82500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:53:00,114915.08,114932.45000000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:54:00,114892.97,114904.02,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:55:00,114903.2,114898.08,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:56:00,114911.19,114907.195,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:57:00,114900.01,114910.0,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:58:00,114888.19,114894.1,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 07:59:00,114888.19,114888.195,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:00:00,114904.0,114896.095,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:01:00,114857.84,114880.91500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:02:00,114840.45,114868.545,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:03:00,114803.9,114798.565,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:04:00,114814.11,114809.01,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:05:00,114818.0,114816.005,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:06:00,114894.24,114856.125,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:07:00,114886.3,114882.13500000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:08:00,114908.54,114900.695,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:09:00,114928.0,114913.25,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:10:00,114979.54,114953.77,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:11:00,114949.14,114964.34,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:12:00,114909.24,114929.185,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:13:00,114882.29,114878.765,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:14:00,114883.4,114891.14,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:15:00,114909.7,114885.28,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:16:00,114838.5,114874.1,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:17:00,114857.84,114848.695,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:18:00,114817.62,114837.735,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:19:00,114812.09,114798.18,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:20:00,114768.27,114790.185,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:21:00,114780.0,114789.685,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:22:00,114783.37,114790.025,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:23:00,114810.49,114796.025,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:24:00,114797.6,114802.02,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:25:00,114825.2,114796.54999999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:26:00,114885.88,114852.495,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:27:00,114849.74,114867.815,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:28:00,114829.34,114839.54000000001,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:29:00,114819.28,114818.58499999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:30:00,114806.27,114812.76999999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:31:00,114806.27,114806.265,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:32:00,114799.01,114797.895,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:33:00,114799.0,114799.005,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:34:00,114793.14,114796.075,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:35:00,114779.98,114772.325,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:36:00,114799.26,114789.625,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:37:00,114816.67,114827.63,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:38:00,114816.67,114820.33499999999,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:39:00,114819.33,114822.42,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:40:00,114780.0,114799.67,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:41:00,114767.03,114773.515,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:42:00,114750.55,114758.78,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:43:00,114750.55,114758.515,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:44:00,114762.72,114756.63,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:45:00,114762.71,114762.715,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:46:00,114762.72,114762.715,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:47:00,114762.71,114762.715,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:48:00,114762.71,114762.715,,,0.0,-13.7918166,-13.7918166,risk_block
2025-08-24 08:49:00,114796.22,114776.11,,,0.0,-13.7918166,-13.7918166,risk_block
