price_ref,mid,bid,ask,inventory,cash,equity,reason
110844.2,110809.20999999999,,,0.0,0.0,0.0,risk_block
110750.54,110798.63,,,0.0,0.0,0.0,risk_block
110747.01,110746.625,,,0.0,0.0,0.0,risk_block
110787.54,110767.28,,,0.0,0.0,0.0,risk_block
110798.18,110785.45,,,0.0,0.0,0.0,risk_block
110745.41,110766.07,,,0.0,0.0,0.0,risk_block
110667.2,110705.625,,,0.0,0.0,0.0,risk_block
110685.33,110681.38,,,0.0,0.0,0.0,risk_block
110681.69,110702.25,,,0.0,0.0,0.0,risk_block
110695.58,110708.19,,,0.0,0.0,0.0,risk_block
110650.01,110675.4,,,0.0,0.0,0.0,risk_block
110655.49,110638.445,,,0.0,0.0,0.0,risk_block
110674.0,110674.215,,,0.0,0.0,0.0,risk_block
110611.59,110642.79000000001,,,0.0,0.0,0.0,risk_block
110606.33,110630.145,,,0.0,0.0,0.0,risk_block
110584.1,110596.89499999999,,,0.0,0.0,0.0,risk_block
110550.14,110571.24,,,0.0,0.0,0.0,risk_block
110549.63,110525.85500000001,,,0.0,0.0,0.0,risk_block
110556.01,110537.47,,,0.0,0.0,0.0,risk_block
110559.32,110547.475,,,0.0,0.0,0.0,risk_block
110557.18,110557.62,,,0.0,0.0,0.0,risk_block
110577.77,110561.065,,,0.0,0.0,0.0,risk_block
110641.05,110623.26,,,0.0,0.0,0.0,risk_block
110601.26,110619.375,,,0.0,0.0,0.0,risk_block
110661.42,110604.73,,,0.0,0.0,0.0,risk_block
110695.94,110650.77,,,0.0,0.0,0.0,risk_block
110755.0,110728.85,,,0.0,0.0,0.0,risk_block
110849.52,110796.765,,,0.0,0.0,0.0,risk_block
110839.77,110844.475,,,0.0,0.0,0.0,risk_block
110949.03,110894.45000000001,,,0.0,0.0,0.0,risk_block
110998.37,110973.705,,,0.0,0.0,0.0,risk_block
111060.0,111041.19,,,0.0,0.0,0.0,risk_block
111146.01,111093.75,,,0.0,0.0,0.0,risk_block
111068.05,111078.565,,,0.0,0.0,0.0,risk_block
111056.85,111037.47,,,0.0,0.0,0.0,risk_block
110913.33,110976.51,,,0.0,0.0,0.0,risk_block
111033.31,110973.32,,,0.0,0.0,0.0,risk_block
111119.73,111080.345,,,0.0,0.0,0.0,risk_block
111114.0,111115.76,,,0.0,0.0,0.0,risk_block
111118.5,111119.19,,,0.0,0.0,0.0,risk_block
111105.25,111100.19,,,0.0,0.0,0.0,risk_block
111130.02,111115.01000000001,,,0.0,0.0,0.0,risk_block
111080.0,111106.56,,,0.0,0.0,0.0,risk_block
111066.95,111081.11499999999,,,0.0,0.0,0.0,risk_block
110982.73,111030.51,,,0.0,0.0,0.0,risk_block
110998.23,110989.11499999999,,,0.0,0.0,0.0,risk_block
110974.59,110988.765,,,0.0,0.0,0.0,risk_block
110936.8,110955.69,,,0.0,0.0,0.0,risk_block
110959.6,110940.96,,,0.0,0.0,0.0,risk_block
110936.48,110940.26000000001,,,0.0,0.0,0.0,risk_block
110902.06,110919.26000000001,,,0.0,0.0,0.0,risk_block
110902.6,110911.81,,,0.0,0.0,0.0,risk_block
110953.26,110916.765,,,0.0,0.0,0.0,risk_block
110892.12,110917.67,,,0.0,0.0,0.0,risk_block
110834.17,110866.13500000001,,,0.0,0.0,0.0,risk_block
110933.18,110883.68,,,0.0,0.0,0.0,risk_block
110983.78,110941.9,,,0.0,0.0,0.0,risk_block
111077.84,111027.935,,,0.0,0.0,0.0,risk_block
111077.41,111077.61499999999,,,0.0,0.0,0.0,risk_block
111068.65,111072.13500000001,,,0.0,0.0,0.0,risk_block
111104.76,111078.03,,,0.0,0.0,0.0,risk_block
111126.69,111099.215,,,0.0,0.0,0.0,risk_block
111126.18,111137.28,,,0.0,0.0,0.0,risk_block
111100.39,111113.28,,,0.0,0.0,0.0,risk_block
111092.12,111080.195,,,0.0,0.0,0.0,risk_block
111120.47,111118.255,,,0.0,0.0,0.0,risk_block
111138.02,111119.005,,,0.0,0.0,0.0,risk_block
111162.59,111150.305,,,0.0,0.0,0.0,risk_block
111131.87,111139.345,,,0.0,0.0,0.0,risk_block
111116.03,111123.61499999999,,,0.0,0.0,0.0,risk_block
111012.15,111064.09,,,0.0,0.0,0.0,risk_block
110920.01,110966.08,,,0.0,0.0,0.0,risk_block
110991.27,110954.765,,,0.0,0.0,0.0,risk_block
110953.76,110973.475,,,0.0,0.0,0.0,risk_block
110977.31,110972.875,,,0.0,0.0,0.0,risk_block
111033.82,110999.16500000001,,,0.0,0.0,0.0,risk_block
110989.5,111005.56,,,0.0,0.0,0.0,risk_block
111093.24,111041.37,,,0.0,0.0,0.0,risk_block
111141.04,111117.145,,,0.0,0.0,0.0,risk_block
111123.29,111132.17,,,0.0,0.0,0.0,risk_block
111221.55,111172.88,,,0.0,0.0,0.0,risk_block
111183.83,111202.685,,,0.0,0.0,0.0,risk_block
111214.64,111197.945,,,0.0,0.0,0.0,risk_block
111244.98,111229.805,,,0.0,0.0,0.0,risk_block
111262.68,111253.83,,,0.0,0.0,0.0,risk_block
111202.6,111232.645,,,0.0,0.0,0.0,risk_block
111212.56,111200.81,,,0.0,0.0,0.0,risk_block
111239.56,111230.29000000001,,,0.0,0.0,0.0,risk_block
111268.41,111262.63,,,0.0,0.0,0.0,risk_block
111229.99,111251.39499999999,,,0.0,0.0,0.0,risk_block
111229.97,111204.995,,,0.0,0.0,0.0,risk_block
111207.77,111218.875,,,0.0,0.0,0.0,risk_block
111217.37,111200.465,,,0.0,0.0,0.0,risk_block
111239.74,111228.555,,,0.0,0.0,0.0,risk_block
111280.0,111259.86499999999,,,0.0,0.0,0.0,risk_block
111333.0,111306.495,,,0.0,0.0,0.0,risk_block
111359.43,111349.185,,,0.0,0.0,0.0,risk_block
111363.58,111348.29000000001,,,0.0,0.0,0.0,risk_block
111337.18,111357.765,,,0.0,0.0,0.0,risk_block
111332.85,111346.565,,,0.0,0.0,0.0,risk_block
111299.95,111301.60500000001,,,0.0,0.0,0.0,risk_block
111293.66,111296.805,,,0.0,0.0,0.0,risk_block
111268.14,111258.29000000001,,,0.0,0.0,0.0,risk_block
111287.26,111277.695,,,0.0,0.0,0.0,risk_block
111287.26,111287.255,,,0.0,0.0,0.0,risk_block
111319.97,111303.61,,,0.0,0.0,0.0,risk_block
111288.91,111304.45,,,0.0,0.0,0.0,risk_block
111234.27,111252.15,,,0.0,0.0,0.0,risk_block
111277.58,111248.795,,,0.0,0.0,0.0,risk_block
111222.03,111249.8,,,0.0,0.0,0.0,risk_block
111222.33,111233.65,,,0.0,0.0,0.0,risk_block
111198.01,111207.20999999999,,,0.0,0.0,0.0,risk_block
111210.02,111204.235,,,0.0,0.0,0.0,risk_block
111217.74,111213.875,,,0.0,0.0,0.0,risk_block
111202.01,111209.87,,,0.0,0.0,0.0,risk_block
111175.61,111183.98,,,0.0,0.0,0.0,risk_block
111181.27,111178.445,,,0.0,0.0,0.0,risk_block
111146.61,111163.945,,,0.0,0.0,0.0,risk_block
111194.61,111170.61499999999,,,0.0,0.0,0.0,risk_block
111235.99,111215.29500000001,,,0.0,0.0,0.0,risk_block
111240.01,111254.375,,,0.0,0.0,0.0,risk_block
111275.97,111257.985,,,0.0,0.0,0.0,risk_block
111302.16,111289.06,,,0.0,0.0,0.0,risk_block
111312.79,111307.47,,,0.0,0.0,0.0,risk_block
111343.92,111328.35,,,0.0,0.0,0.0,risk_block
111367.7,111361.97,,,0.0,0.0,0.0,risk_block
111372.28,111373.07,,,0.0,0.0,0.0,risk_block
111335.99,111348.065,,,0.0,0.0,0.0,risk_block
111341.32,111328.235,,,0.0,0.0,0.0,risk_block
111321.58,111330.655,,,0.0,0.0,0.0,risk_block
111214.38,111267.975,,,0.0,0.0,0.0,risk_block
111285.03,111249.705,,,0.0,0.0,0.0,risk_block
111285.03,111285.025,,,0.0,0.0,0.0,risk_block
111335.78,111310.405,,,0.0,0.0,0.0,risk_block
111295.47,111315.63,,,0.0,0.0,0.0,risk_block
111239.78,111271.58,,,0.0,0.0,0.0,risk_block
111251.7,111254.33,,,0.0,0.0,0.0,risk_block
111244.97,111245.12,,,0.0,0.0,0.0,risk_block
111278.23,111261.6,,,0.0,0.0,0.0,risk_block
111228.47,111253.35,,,0.0,0.0,0.0,risk_block
111238.71,111233.59,,,0.0,0.0,0.0,risk_block
111244.98,111241.84,,,0.0,0.0,0.0,risk_block
111216.32,111230.64499999999,,,0.0,0.0,0.0,risk_block
111180.77,111198.54000000001,,,0.0,0.0,0.0,risk_block
111113.68,111147.22,,,0.0,0.0,0.0,risk_block
111179.28,111146.48,,,0.0,0.0,0.0,risk_block
111188.71,111183.995,,,0.0,0.0,0.0,risk_block
111188.7,111177.59,,,0.0,0.0,0.0,risk_block
111217.7,111203.195,,,0.0,0.0,0.0,risk_block
111200.01,111208.85,,,0.0,0.0,0.0,risk_block
111240.0,111220.0,,,0.0,0.0,0.0,risk_block
111210.32,111225.155,,,0.0,0.0,0.0,risk_block
111213.12,111215.535,,,0.0,0.0,0.0,risk_block
111167.98,111190.555,,,0.0,0.0,0.0,risk_block
111194.89,111178.14,,,0.0,0.0,0.0,risk_block
111253.41,111224.145,,,0.0,0.0,0.0,risk_block
111277.22,111265.31,,,0.0,0.0,0.0,risk_block
111320.55,111298.88,,,0.0,0.0,0.0,risk_block
111300.0,111310.275,,,0.0,0.0,0.0,risk_block
111278.19,111289.095,,,0.0,0.0,0.0,risk_block
111314.8,111296.48999999999,,,0.0,0.0,0.0,risk_block
111345.98,111330.395,,,0.0,0.0,0.0,risk_block
111335.88,111341.635,,,0.0,0.0,0.0,risk_block
111348.0,111341.94,,,0.0,0.0,0.0,risk_block
111376.29,111362.14499999999,,,0.0,0.0,0.0,risk_block
111432.78,111418.14,,,0.0,0.0,0.0,risk_block
111334.43,111383.60999999999,,,0.0,0.0,0.0,risk_block
111220.97,111277.70000000001,,,0.0,0.0,0.0,risk_block
111333.59,111277.275,,,0.0,0.0,0.0,risk_block
111242.08,111287.83,,,0.0,0.0,0.0,risk_block
111216.25,111244.89,,,0.0,0.0,0.0,risk_block
111288.94,111261.4,,,0.0,0.0,0.0,risk_block
111316.64,111295.17,,,0.0,0.0,0.0,risk_block
111267.44,111292.04,,,0.0,0.0,0.0,risk_block
111257.44,111287.03,,,0.0,0.0,0.0,risk_block
111210.09,111233.765,,,0.0,0.0,0.0,risk_block
111200.0,111196.04000000001,,,0.0,0.0,0.0,risk_block
111250.0,111224.995,,,0.0,0.0,0.0,risk_block
111296.49,111273.245,,,0.0,0.0,0.0,risk_block
111329.96,111313.225,,,0.0,0.0,0.0,risk_block
111359.08,111344.515,,,0.0,0.0,0.0,risk_block
111419.99,111389.535,,,0.0,0.0,0.0,risk_block
111439.99,111429.995,,,0.0,0.0,0.0,risk_block
111445.81,111442.905,,,0.0,0.0,0.0,risk_block
111447.99,111446.9,,,0.0,0.0,0.0,risk_block
111447.99,111447.985,,,0.0,0.0,0.0,risk_block
111447.99,111447.985,,,0.0,0.0,0.0,risk_block
111576.08,111512.03,,,0.0,0.0,0.0,risk_block
111514.39,111549.45,,,0.0,0.0,0.0,risk_block
111584.6,111549.5,,,0.0,0.0,0.0,risk_block
111684.95,111672.755,,,0.0,0.0,0.0,risk_block
111736.0,111710.98999999999,,,0.0,0.0,0.0,risk_block
111739.07,111716.945,,,0.0,0.0,0.0,risk_block
111715.97,111732.66500000001,,,0.0,0.0,0.0,risk_block
111669.37,111670.36499999999,,,0.0,0.0,0.0,risk_block
111760.26,111715.24,,,0.0,0.0,0.0,risk_block
111788.0,111762.065,,,0.0,0.0,0.0,risk_block
111779.13,111793.005,,,0.0,0.0,0.0,risk_block
111794.42,111764.67,,,0.0,0.0,0.0,risk_block
111718.9,111747.025,,,0.0,0.0,0.0,risk_block
111744.61,111721.6,,,0.0,0.0,0.0,risk_block
111823.82,111789.695,,,0.0,0.0,0.0,risk_block
111833.45,111819.93,,,0.0,0.0,0.0,risk_block
111880.61,111857.03,,,0.0,0.0,0.0,risk_block
111885.34,111884.015,,,0.0,0.0,0.0,risk_block
111900.0,111889.39499999999,,,0.0,0.0,0.0,risk_block
111899.99,111899.995,,,0.0,0.0,0.0,risk_block
111918.0,111907.10500000001,,,0.0,0.0,0.0,risk_block
111886.61,111902.3,,,0.0,0.0,0.0,risk_block
111869.7,111907.695,,,0.0,0.0,0.0,risk_block
111805.64,111830.315,,,0.0,0.0,0.0,risk_block
111753.63,111774.93,,,0.0,0.0,0.0,risk_block
111700.47,111730.005,,,0.0,0.0,0.0,risk_block
111749.11,111725.9,,,0.0,0.0,0.0,risk_block
111763.31,111764.55,,,0.0,0.0,0.0,risk_block
111728.93,111746.125,,,0.0,0.0,0.0,risk_block
111666.29,111694.82,,,0.0,0.0,0.0,risk_block
111666.92,111652.89499999999,,,0.0,0.0,0.0,risk_block
111664.89,111651.31,,,0.0,0.0,0.0,risk_block
111642.29,111653.57999999999,,,0.0,0.0,0.0,risk_block
111652.65,111637.44,,,0.0,0.0,0.0,risk_block
111670.34,111670.67,,,0.0,0.0,0.0,risk_block
111717.99,111698.015,,,0.0,0.0,0.0,risk_block
111750.0,111733.995,,,0.0,0.0,0.0,risk_block
111691.68,111720.83499999999,,,0.0,0.0,0.0,risk_block
111644.15,111673.395,,,0.0,0.0,0.0,risk_block
111623.01,111633.575,,,0.0,0.0,0.0,risk_block
111634.25,111615.51000000001,,,0.0,0.0,0.0,risk_block
111637.31,111635.765,,,0.0,0.0,0.0,risk_block
111639.99,111631.54000000001,,,0.0,0.0,0.0,risk_block
111680.02,111676.88,,,0.0,0.0,0.0,risk_block
111635.6,111657.805,,,0.0,0.0,0.0,risk_block
111620.0,111627.8,,,0.0,0.0,0.0,risk_block
111586.67,111602.305,,,0.0,0.0,0.0,risk_block
111594.73,111575.91,,,0.0,0.0,0.0,risk_block
111588.6,111585.26,,,0.0,0.0,0.0,risk_block
111634.18,111611.385,,,0.0,0.0,0.0,risk_block
111668.24,111651.69,,,0.0,0.0,0.0,risk_block
111668.29,111662.14,,,0.0,0.0,0.0,risk_block
111682.32,111675.31,,,0.0,0.0,0.0,risk_block
111755.19,111716.645,,,0.0,0.0,0.0,risk_block
111772.33,111787.56,,,0.0,0.0,0.0,risk_block
111767.3,111753.655,,,0.0,0.0,0.0,risk_block
111820.66,111792.8,,,0.0,0.0,0.0,risk_block
111853.78,111837.215,,,0.0,0.0,0.0,risk_block
111799.99,111826.88,,,0.0,0.0,0.0,risk_block
111837.43,111818.70999999999,,,0.0,0.0,0.0,risk_block
111856.61,111857.41,,,0.0,0.0,0.0,risk_block
111919.99,111885.01000000001,,,0.0,0.0,0.0,risk_block
111910.01,111905.44,,,0.0,0.0,0.0,risk_block
111945.67,111916.905,,,0.0,0.0,0.0,risk_block
111955.0,111930.03,,,0.0,0.0,0.0,risk_block
111995.34,111975.16500000001,,,0.0,0.0,0.0,risk_block
112023.04,112012.785,,,0.0,0.0,0.0,risk_block
112034.55,112010.58,,,0.0,0.0,0.0,risk_block
112050.0,112042.26999999999,,,0.0,0.0,0.0,risk_block
112142.95,112096.475,,,0.0,0.0,0.0,risk_block
112145.88,112163.23000000001,,,0.0,0.0,0.0,risk_block
112236.21,112196.6,,,0.0,0.0,0.0,risk_block
112299.99,112268.1,,,0.0,0.0,0.0,risk_block
112270.95,112293.955,,,0.0,0.0,0.0,risk_block
112286.01,112279.01500000001,,,0.0,0.0,0.0,risk_block
112370.98,112328.5,,,0.0,0.0,0.0,risk_block
112369.08,112362.495,,,0.0,0.0,0.0,risk_block
112317.65,112339.745,,,0.0,0.0,0.0,risk_block
112267.89,112298.38500000001,,,0.0,0.0,0.0,risk_block
112217.47,112244.79999999999,,,0.0,0.0,0.0,risk_block
112146.72,112171.75,,,0.0,0.0,0.0,risk_block
112147.41,112210.79000000001,,,0.0,0.0,0.0,risk_block
112127.99,112135.985,,,0.0,0.0,0.0,risk_block
112022.63,112075.31,,,0.0,0.0,0.0,risk_block
112042.27,112065.97,,,0.0,0.0,0.0,risk_block
112039.99,112050.56,,,0.0,0.0,0.0,risk_block
111982.13,112001.345,,,0.0,0.0,0.0,risk_block
112040.0,112011.065,,,0.0,0.0,0.0,risk_block
112007.86,112017.51000000001,,,0.0,0.0,0.0,risk_block
112007.87,112002.53,,,0.0,0.0,0.0,risk_block
111968.56,111978.97,,,0.0,0.0,0.0,risk_block
111963.43,111959.70999999999,,,0.0,0.0,0.0,risk_block
111946.0,111954.69,,,0.0,0.0,0.0,risk_block
111897.93,111931.0,,,0.0,0.0,0.0,risk_block
111886.91,111913.45,,,0.0,0.0,0.0,risk_block
111816.61,111856.11,,,0.0,0.0,0.0,risk_block
111798.91,111824.095,,,0.0,0.0,0.0,risk_block
111865.91,111833.91500000001,,,0.0,0.0,0.0,risk_block
111820.01,111857.44,,,0.0,0.0,0.0,risk_block
111809.08,111824.54000000001,,,0.0,0.0,0.0,risk_block
111799.93,111795.7,,,0.0,0.0,0.0,risk_block
111815.93,111827.60999999999,,,0.0,0.0,0.0,risk_block
111806.35,111798.765,,,0.0,0.0,0.0,risk_block
111782.66,111803.015,,,0.0,0.0,0.0,risk_block
111806.24,111794.45000000001,,,0.0,0.0,0.0,risk_block
111816.77,111825.64499999999,,,0.0,0.0,0.0,risk_block
111859.48,111838.125,,,0.0,0.0,0.0,risk_block
111884.98,111873.47,,,0.0,0.0,0.0,risk_block
111855.8,111870.45999999999,,,0.0,0.0,0.0,risk_block
111759.82,111807.81,,,0.0,0.0,0.0,risk_block
111776.43,111773.9,,,0.0,0.0,0.0,risk_block
111781.68,111787.87,,,0.0,0.0,0.0,risk_block
111748.18,111766.84,,,0.0,0.0,0.0,risk_block
111737.39,111747.66500000001,,,0.0,0.0,0.0,risk_block
111793.89,111765.64,,,0.0,0.0,0.0,risk_block
111822.87,111809.35,,,0.0,0.0,0.0,risk_block
111843.29,111832.13,,,0.0,0.0,0.0,risk_block
111848.38,111834.39,,,0.0,0.0,0.0,risk_block
111833.47,111840.925,,,0.0,0.0,0.0,risk_block
111800.46,111816.965,,,0.0,0.0,0.0,risk_block
111762.08,111781.27,,,0.0,0.0,0.0,risk_block
111746.84,111754.45999999999,,,0.0,0.0,0.0,risk_block
111763.22,111755.03,,,0.0,0.0,0.0,risk_block
111731.96,111754.36499999999,,,0.0,0.0,0.0,risk_block
111690.45,111711.205,,,0.0,0.0,0.0,risk_block
111634.0,111662.23000000001,,,0.0,0.0,0.0,risk_block
111664.16,111649.08,,,0.0,0.0,0.0,risk_block
111652.74,111670.87,,,0.0,0.0,0.0,risk_block
111667.12,111678.89,,,0.0,0.0,0.0,risk_block
111672.66,111662.025,,,0.0,0.0,0.0,risk_block
111649.5,111661.07,,,0.0,0.0,0.0,risk_block
111707.47,111680.29000000001,,,0.0,0.0,0.0,risk_block
111716.01,111713.58,,,0.0,0.0,0.0,risk_block
111743.91,111739.45,,,0.0,0.0,0.0,risk_block
111707.47,111741.95,,,0.0,0.0,0.0,risk_block
111737.0,111728.735,,,0.0,0.0,0.0,risk_block
111737.01,111757.13,,,0.0,0.0,0.0,risk_block
111709.03,111723.01999999999,,,0.0,0.0,0.0,risk_block
111658.52,111683.775,,,0.0,0.0,0.0,risk_block
111704.22,111683.095,,,0.0,0.0,0.0,risk_block
111707.68,111705.95000000001,,,0.0,0.0,0.0,risk_block
111699.86,111703.775,,,0.0,0.0,0.0,risk_block
111706.2,111703.035,,,0.0,0.0,0.0,risk_block
111756.43,111731.32,,,0.0,0.0,0.0,risk_block
111727.1,111751.08499999999,,,0.0,0.0,0.0,risk_block
111712.1,111719.595,,,0.0,0.0,0.0,risk_block
111710.35,111705.39,,,0.0,0.0,0.0,risk_block
111751.14,111732.41,,,0.0,0.0,0.0,risk_block
111698.68,111724.915,,,0.0,0.0,0.0,risk_block
111667.13,111682.905,,,0.0,0.0,0.0,risk_block
111632.4,111649.765,,,0.0,0.0,0.0,risk_block
111651.68,111633.035,,,0.0,0.0,0.0,risk_block
111645.95,111643.965,,,0.0,0.0,0.0,risk_block
111674.88,111660.41500000001,,,0.0,0.0,0.0,risk_block
111617.58,111646.235,,,0.0,0.0,0.0,risk_block
111652.54,111635.07,,,0.0,0.0,0.0,risk_block
111689.11,111692.155,,,0.0,0.0,0.0,risk_block
111616.74,111652.91500000001,,,0.0,0.0,0.0,risk_block
111684.02,111647.33,,,0.0,0.0,0.0,risk_block
111690.86,111679.47,,,0.0,0.0,0.0,risk_block
111776.43,111733.64,,,0.0,0.0,0.0,risk_block
111825.16,111800.79000000001,,,0.0,0.0,0.0,risk_block
111730.67,111777.91500000001,,,0.0,0.0,0.0,risk_block
111706.98,111729.655,,,0.0,0.0,0.0,risk_block
111710.39,111702.88,,,0.0,0.0,0.0,risk_block
111675.26,111692.825,,,0.0,0.0,0.0,risk_block
111651.66,111666.97,,,0.0,0.0,0.0,risk_block
111569.55,111601.625,,,0.0,0.0,0.0,risk_block
111532.58,111554.34,,,0.0,0.0,0.0,risk_block
111500.0,111516.29000000001,,,0.0,0.0,0.0,risk_block
111475.8,111483.32,,,0.0,0.0,0.0,risk_block
111458.78,111473.475,,,0.0,0.0,0.0,risk_block
111414.38,111436.57999999999,,,0.0,0.0,0.0,risk_block
111418.99,111399.14499999999,,,0.0,0.0,0.0,risk_block
111432.28,111434.235,,,0.0,0.0,0.0,risk_block
111448.85,111440.88,,,0.0,0.0,0.0,risk_block
111437.95,111467.315,,,0.0,0.0,0.0,risk_block
111369.34,111403.65,,,0.0,0.0,0.0,risk_block
111369.01,111381.705,,,0.0,0.0,0.0,risk_block
111339.24,111354.125,,,0.0,0.0,0.0,risk_block
111369.35,111354.29000000001,,,0.0,0.0,0.0,risk_block
111374.57,111378.36499999999,,,0.0,0.0,0.0,risk_block
111356.37,111365.475,,,0.0,0.0,0.0,risk_block
111379.47,111377.26000000001,,,0.0,0.0,0.0,risk_block
111364.62,111372.04000000001,,,0.0,0.0,0.0,risk_block
111326.55,111345.58499999999,,,0.0,0.0,0.0,risk_block
111311.8,111319.18,,,0.0,0.0,0.0,risk_block
111284.17,111297.98999999999,,,0.0,0.0,0.0,risk_block
111307.93,111312.08499999999,,,0.0,0.0,0.0,risk_block
111320.72,111322.935,,,0.0,0.0,0.0,risk_block
111324.98,111326.685,,,0.0,0.0,0.0,risk_block
111344.86,111352.98999999999,,,0.0,0.0,0.0,risk_block
111378.35,111361.61499999999,,,0.0,0.0,0.0,risk_block
111383.85,111366.705,,,0.0,0.0,0.0,risk_block
111395.35,111401.05,,,0.0,0.0,0.0,risk_block
111437.94,111416.65,,,0.0,0.0,0.0,risk_block
111422.53,111437.88,,,0.0,0.0,0.0,risk_block
111392.01,111407.26999999999,,,0.0,0.0,0.0,risk_block
111376.56,111370.84,,,0.0,0.0,0.0,risk_block
111315.6,111346.07500000001,,,0.0,0.0,0.0,risk_block
111286.28,111300.935,,,0.0,0.0,0.0,risk_block
111263.17,111274.72,,,0.0,0.0,0.0,risk_block
111248.01,111256.67,,,0.0,0.0,0.0,risk_block
111225.21,111224.9,,,0.0,0.0,0.0,risk_block
111246.6,111235.91,,,0.0,0.0,0.0,risk_block
111197.66,111222.13,,,0.0,0.0,0.0,risk_block
111234.63,111227.16,,,0.0,0.0,0.0,risk_block
111244.56,111226.79000000001,,,0.0,0.0,0.0,risk_block
111260.25,111268.89499999999,,,0.0,0.0,0.0,risk_block
111270.43,111270.825,,,0.0,0.0,0.0,risk_block
111228.43,111248.39,,,0.0,0.0,0.0,risk_block
111269.57,111249.0,,,0.0,0.0,0.0,risk_block
111253.56,111260.32,,,0.0,0.0,0.0,risk_block
111307.25,111280.4,,,0.0,0.0,0.0,risk_block
111293.9,111306.4,,,0.0,0.0,0.0,risk_block
111248.15,111265.925,,,0.0,0.0,0.0,risk_block
111273.94,111261.04999999999,,,0.0,0.0,0.0,risk_block
111289.28,111281.61,,,0.0,0.0,0.0,risk_block
111359.99,111324.63500000001,,,0.0,0.0,0.0,risk_block
111300.98,111330.48999999999,,,0.0,0.0,0.0,risk_block
111260.19,111280.59,,,0.0,0.0,0.0,risk_block
111199.52,111229.86,,,0.0,0.0,0.0,risk_block
111168.0,111187.26999999999,,,0.0,0.0,0.0,risk_block
111145.69,111156.845,,,0.0,0.0,0.0,risk_block
111140.01,111148.705,,,0.0,0.0,0.0,risk_block
111130.36,111143.06,,,0.0,0.0,0.0,risk_block
111126.56,111128.455,,,0.0,0.0,0.0,risk_block
111125.2,111109.68,,,0.0,0.0,0.0,risk_block
111206.53,111165.86,,,0.0,0.0,0.0,risk_block
111206.54,111190.855,,,0.0,0.0,0.0,risk_block
111212.86,111223.055,,,0.0,0.0,0.0,risk_block
111290.45,111253.84,,,0.0,0.0,0.0,risk_block
111216.86,111253.66,,,0.0,0.0,0.0,risk_block
111282.05,111241.025,,,0.0,0.0,0.0,risk_block
111333.33,111312.79000000001,,,0.0,0.0,0.0,risk_block
111292.65,111305.14000000001,,,0.0,0.0,0.0,risk_block
111316.16,111299.66,,,0.0,0.0,0.0,risk_block
111230.4,111273.28,,,0.0,0.0,0.0,risk_block
111267.32,111238.63,,,0.0,0.0,0.0,risk_block
111295.2,111277.74,,,0.0,0.0,0.0,risk_block
111295.48,111279.20000000001,,,0.0,0.0,0.0,risk_block
111296.01,111297.49,,,0.0,0.0,0.0,risk_block
111299.48,111297.73999999999,,,0.0,0.0,0.0,risk_block
111323.05,111321.36499999999,,,0.0,0.0,0.0,risk_block
111257.06,111290.05,,,0.0,0.0,0.0,risk_block
111267.97,111262.515,,,0.0,0.0,0.0,risk_block
111194.83,111231.4,,,0.0,0.0,0.0,risk_block
111149.9,111176.55,,,0.0,0.0,0.0,risk_block
111201.72,111183.59,,,0.0,0.0,0.0,risk_block
111141.67,111171.69,,,0.0,0.0,0.0,risk_block
111151.09,111147.4,,,0.0,0.0,0.0,risk_block
111168.19,111144.095,,,0.0,0.0,0.0,risk_block
111138.83,111147.955,,,0.0,0.0,0.0,risk_block
111178.81,111153.86499999999,,,0.0,0.0,0.0,risk_block
111187.02,111183.9,,,0.0,0.0,0.0,risk_block
111157.52,111172.265,,,0.0,0.0,0.0,risk_block
111172.99,111156.92,,,0.0,0.0,0.0,risk_block
111154.74,111163.86,,,0.0,0.0,0.0,risk_block
111174.51,111180.5,,,0.0,0.0,0.0,risk_block
111233.86,111203.48999999999,,,0.0,0.0,0.0,risk_block
111314.94,111274.485,,,0.0,0.0,0.0,risk_block
111282.23,111317.795,,,0.0,0.0,0.0,risk_block
111235.83,111259.03,,,0.0,0.0,0.0,risk_block
111320.0,111269.755,,,0.0,0.0,0.0,risk_block
111366.95,111343.47,,,0.0,0.0,0.0,risk_block
111367.97,111374.235,,,0.0,0.0,0.0,risk_block
111397.44,111383.975,,,0.0,0.0,0.0,risk_block
111448.52,111410.19,,,0.0,0.0,0.0,risk_block
111427.65,111453.825,,,0.0,0.0,0.0,risk_block
111381.49,111418.66,,,0.0,0.0,0.0,risk_block
111370.59,111387.385,,,0.0,0.0,0.0,risk_block
111335.33,111355.17,,,0.0,0.0,0.0,risk_block
111311.04,111338.85,,,0.0,0.0,0.0,risk_block
111375.0,111343.01999999999,,,0.0,0.0,0.0,risk_block
111404.61,111391.81,,,0.0,0.0,0.0,risk_block
111457.74,111431.18,,,0.0,0.0,0.0,risk_block
111409.47,111433.61,,,0.0,0.0,0.0,risk_block
111365.98,111381.295,,,0.0,0.0,0.0,risk_block
111375.51,111373.065,,,0.0,0.0,0.0,risk_block
111395.94,111401.535,,,0.0,0.0,0.0,risk_block
111399.04,111396.68,,,0.0,0.0,0.0,risk_block
111334.39,111366.70999999999,,,0.0,0.0,0.0,risk_block
111380.79,111357.59,,,0.0,0.0,0.0,risk_block
111374.86,111354.66500000001,,,0.0,0.0,0.0,risk_block
